brand,model,first_registration,kilometers,engine,transmission
Volkswagen,Passat CC 2.0 TDI-STR OKNO-KE...,2008,232000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI Highli...,2007,324000,diesel,avtomatski

Volkswagen,Golf Comfortline 1.4 Slo. por...,2002,211531,bencinski,ročni

Volkswagen,Passat 2.0 TDI-141.000km-NAVI...,2014,141000,diesel,ročni

Volkswagen,Touran 1.4 TSI Highline,2008,141000,bencinski,ročni

Volkswagen,Passat 2.0 TDI-XENON+LED-KEYL...,2012,208000,diesel,ročni

Volkswagen,Golf 7-2.0 TDI-168.000km-SLO-...,2013,168000,diesel,ročni

Volkswagen,Passat Variant 1.9 TDI Comfor...,2007,163520,diesel,ročni

Volkswagen,Polo Limuzina 1.9 SDI,1999,290000,diesel,ročni

Volkswagen,Transporter T5|mini BUS|1+8|2...,2015,68717,diesel,ročni

Volkswagen,Golf 2.0 TDI-6 PRESTAV-BREZ P...,2010,244000,diesel,ročni

Volkswagen,Golf 1.6 TDI BMT -radarski te...,2014,132000,diesel,ročni

Volkswagen,Golf Variant Comfortline 1.6 ...,2013,246000,diesel,ročni

Volkswagen,Golf Edition 1.6 TDI-SLO-1.LA...,2012,162000,diesel,ročni

Volkswagen,Passat Variant 1.6 TDI BMT Co...,2016,142574,diesel,avtomatski

Volkswagen,Golf Variant 2.0 TDI BMT High...,2014,193000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI BMT Co...,2014,158850,diesel,avtomatski

Volkswagen,Golf 2.0 TSI GTI DSG Le123.00...,2010,123000,bencinski,avtomatski

Volkswagen,Transporter 2.o TDi | 9 sede...,2015,68717,diesel,ročni

Volkswagen,Touareg 4motion V6 TDI BMT R-...,2015,150000,diesel,avtomatski

Volkswagen,Golf 2.0 TDI GTD,2010,240000,diesel,ročni

Volkswagen,Sharan Carat TDI,2000,400000,diesel,ročni

Volkswagen,Tiguan 1.5 TSI ACT Le 6.000km...,2019,6000,bencinski,ročni

Volkswagen,Golf 1.6 TDI BMT Comfortline,2013,167000,diesel,ročni

Volkswagen,Polo 1.9 TDI Comfortline,2003,287000,diesel,ročni

Volkswagen,Passat 1.9 TDI Comfortline.SL...,2003,312000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI Highli...,2013,194100,diesel,ročni

Volkswagen,Polo 1.4 16V,2000,140000,bencinski,ročni

Volkswagen,Golf Comfortline 1.9 TDI,2006,341000,diesel,ročni

Volkswagen,Golf 1.6TDI Comfortline CUP V...,2014,131700,diesel,ročni

Volkswagen,Polo 1.2 TSI BMT Comfortline ...,2015,13000,bencinski,ročni

Volkswagen,Golf 2.0T FSI GTI DSG,2005,160000,bencinski,avtomatski

Volkswagen,Passat 2.0 TDI BMT Highline D...,2017,160900,diesel,avtomatski

Volkswagen,Passat CC 2.0 TDI DPF,2008,220000,diesel,ročni

Volkswagen,Golf 1.6 TDI BMT Trendline,2013,124000,diesel,ročni

Volkswagen,Golf Plus Comfortline 1.6 TDI,2010,157000,diesel,ročni

Volkswagen,Golf 1.6 TDI-H LINE-XENON+LED...,2014,198000,diesel,ročni

Volkswagen,Golf 1.6 TDI ¤ Comfortline¤ X...,2014,103000,diesel,ročni

Volkswagen,Transporter T6 Kombi  7+1  2....,2017,64400,diesel,ročni

Volkswagen,Touareg 3.0 TDI ¤ R LINE ¤ Ex...,2015,50000,diesel,avtomatski

Volkswagen,Golf Edition 1.9 TD Helein,2008,192000,diesel,ročni

Volkswagen,Golf Variant Ocean 1.9 TDI,2005,288000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI BMT Hi...,2015,113850,diesel,avtomatski

Volkswagen,Golf Variant 2.0 TDI BMT Comf...,2016,160000,diesel,avtomatski

Volkswagen,Passat Variant 2.0 TDI BMT Co...,2012,195316,diesel,avtomatski

Volkswagen,Polo 1.9 TDI Sportline,2007,180800,diesel,ročni

Volkswagen,Golf Comfortline 1.6,1999,76000,bencinski,ročni

Volkswagen,Passat 2.0 TDI-2X PDC-TEMPOMA...,2008,268000,diesel,ročni

Volkswagen,Passat Variant 1.6 TDI-NAVI-P...,2016,135756,diesel,ročni

Volkswagen,Golf 2.0 GTI BMT  LED-KAMERA-...,2015,45000,bencinski,avtomatski

Volkswagen,Passat CC 2.0 TDI DSG-SLO-XEN...,2008,198200,diesel,avtomatski

Volkswagen,Passat Variant 2.0 TDI BMT Co...,2011,244000,diesel,ročni

Volkswagen,CC Volkswagen  2.0 TDI BMT ,2013,269000,diesel,ročni

Volkswagen,Passat 1.6 TDI-NAVI-1600E POL...,2011,195000,diesel,ročni

Volkswagen,Passat Variant 1.6 TDI BMT Co...,2017,156376,diesel,avtomatski

Volkswagen,Passat Variant 1.6 TDI BMT Co...,2011,186000,diesel,ročni

Volkswagen,Golf 4MOTION 2.0 TDI BMT High...,2016,149000,diesel,ročni

Volkswagen,Passat 2.0 TDI-2X PDC-TEMPOMA...,2011,234000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI DPF Sp...,2006,357000,diesel,avtomatski

Volkswagen,Passat Variant 2.0 TDI BMT Co...,2013,150000,diesel,avtomatski

Volkswagen,Golf Variant 1.6 TDI BMT 40 l...,2014,154404,diesel,ročni

Volkswagen,Golf 2.0 TDI R LINE-XENON-PDC...,2009,233086,diesel,ročni

Volkswagen,Caddy 1.6 TDI Trendline.1.las...,2013,110000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI BMT Co...,2015,158000,diesel,ročni

Volkswagen,Polo 1.2,2005,156000,bencinski,ročni

Volkswagen,Golf Variant 1.6 TDI BMT Comf...,2017,103551,diesel,ročni

Volkswagen,Golf Variant 1.6 TDI BMT Comf...,2018,63543,diesel,avtomatski

Volkswagen,Passat Variant 1.6 TDI BlueMo...,2010,388000,diesel,ročni

Volkswagen,Golf Variant Trendline 1.6 TD...,2010,127684,diesel,ročni

Volkswagen,Golf Variant 1.6 TDi 110 Busi...,2016,147000,diesel,ročni

Volkswagen,Passat Variant 1.4 TSI BMT Co...,2015,95401,bencinski,ročni

Volkswagen,Jetta 1.9 TDI Comfortline,2006,178000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI Comfor...,2006,314200,diesel,avtomatski

Volkswagen,Golf 4x4 Sportline 2.0TDI.ODL...,2004,142000,diesel,ročni

Volkswagen,Tiguan 2.0 TDI 4motion BMT Sp...,2016,183000,diesel,avtomatski

Volkswagen,Multivan 2.0TDI-159.000KM-STR...,2011,159000,diesel,ročni

Volkswagen,Golf Plus Comfortline 2.0 TDI...,2009,86270,diesel,avtomatski

Volkswagen,Passat 1.6TDI NAVIGACIJA KAME...,2016,174000,diesel,ročni

Volkswagen,Golf 2.0 TDI-4M-HIGH-NAVI-VEL...,2013,118544,diesel,ročni

Volkswagen,Touran 1.9 TDI-SPORTLINE-SERV...,2007,288000,diesel,ročni

Volkswagen,Golf Plus Trendline 1.6 AVTOM...,2007,195000,bencinski,ročni

Volkswagen,Multivan 2.0 TDI KMR Highline...,2019,22838,diesel,avtomatski

Volkswagen,Touran 2.0 TDI BMT Comfortlin...,2016,122782,diesel,ročni

Volkswagen,Polo 1.9 TDI Highline,2002,250000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI DSG-NA...,2016,164115,diesel,avtomatski

Volkswagen,Touran 1.6 TDI Trendlin DSG 1...,2012,159285,diesel,avtomatski

Volkswagen,Touran 1.6 TDI BMT Comfortlin...,2017,29000,diesel,avtomatski

Volkswagen,CC .2.0 TDI BMT DSG,2013,258120,diesel,avtomatski

Volkswagen,Touran 2.0 TDI Highline DSG,2012,329000,diesel,avtomatski

Volkswagen,Passat 1.6 TDI-SPORT LINE-POL...,2010,276000,diesel,ročni

Volkswagen,Golf Plus Comfortline 1.9 TDI,2005,235000,diesel,ročni

Volkswagen,Sharan 2.0 TDI BlueMotion Tec...,2015,115305,diesel,ročni

Volkswagen,Polo ,2001,163000,bencinski,ročni

Volkswagen,Touran 2.0 TDI BMT Highline. ...,2015,176000,diesel,ročni

Volkswagen,Touran 1.6 TDI Comfortline,2014,163441,diesel,avtomatski

Volkswagen,Golf Variant 1.6 TDI°PARK ASS...,2014,144481,diesel,ročni

Volkswagen,Tiguan 2.0 TDI BMT R-Line Edi...,2019,,diesel,ročni

Volkswagen,Golf 2.0 TDI GTD,2011,241213,diesel,ročni

Volkswagen,Golf 1.6 TDI Business DSG.NAV...,2016,133000,diesel,avtomatski

Volkswagen,Golf GTD-VELIKA NAVIGACIJA-XE...,2013,202874,diesel,ročni

Volkswagen,Tiguan 4motion 2.0 TDI BMT Co...,2016,145500,diesel,avtomatski

Volkswagen,Golf Basis 1.9 SDI,2000,327000,diesel,ročni

Volkswagen,Tiguan 2.0 TDI COMFORTLINE NA...,2016,127468,diesel,ročni

Volkswagen,Golf ,2010,194000,bencinski,ročni

Volkswagen,Beetle 2.0 TDI Sport,2012,160000,diesel,ročni

Volkswagen,Scirocco 1.4 TSI DSG,2009,166000,bencinski,avtomatski

Volkswagen,Golf Variant 4MOTION PDC-KLIM...,2010,148345,diesel,ročni

Volkswagen,Passat Variant 1.9 TDI Comfor...,2008,224000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI BMT Co...,2016,144000,diesel,ročni

Volkswagen,Golf ,1999,204000,bencinski,ročni

Volkswagen,Touran 1.6 TDI BMT Comfortlin...,2016,170185,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI BMT R-...,2017,95160,diesel,ročni

Volkswagen,Golf Variant 1.6 TDI BMT 40 l...,2015,124000,diesel,ročni

Volkswagen,Tiguan 2.0 TDI BMT Trend Fun,2012,119504,diesel,ročni

Volkswagen,Golf Sportline 2.0 TDI,2005,,diesel,ročni

Volkswagen,Golf Comfortline 1.6 TDI-MON...,2010,220000,diesel,ročni

Volkswagen,Touran 1.6 TDI BMT Business-N...,2016,158300,diesel,ročni

Volkswagen,Tiguan 1.4 TSI 4motion Sport ...,2009,130000,bencinski,ročni

Volkswagen,Golf 2.0 TDI Highline ADAPTIV...,2017,120000,diesel,ročni

Volkswagen,Passat 2.0TDI DSG-190KS-Highl...,2015,176372,diesel,avtomatski

Volkswagen,Polo ,1999,153000,bencinski,ročni

Volkswagen,Golf Sportline 2.0 TDI   GTI ...,2005,330000,diesel,ročni

Volkswagen,Golf Comfortline 1.9 TDI,2005,208000,diesel,ročni

Volkswagen,Polo 1.0 TSI Life,2019,18717,bencinski,ročni

Volkswagen,Touran 2.0 TDI Highline,2007,269000,diesel,ročni

Volkswagen,Polo 1.2  Comfortline,2011,140000,bencinski,ročni

Volkswagen,Golf Variant 2.0 TDI BMT High...,2016,174000,diesel,ročni

Volkswagen,Passat 1.6 TDI-140.000km-H LI...,2014,139000,diesel,ročni

Volkswagen,Multivan 2.5 TDI Highline,2005,335000,diesel,ročni

Volkswagen,Touran 1.6 TDI BlueMotion Tec...,2014,158262,diesel,avtomatski

Volkswagen,Scirocco 1.4 TSI R LINE,2010,134438,bencinski,ročni

Volkswagen,Passat Variant 4motion 2.0 TD...,2016,136365,diesel,ročni

Volkswagen,Passat 2.0TDI LED Navi BT Gre...,2015,110732,diesel,avtomatski

Volkswagen,Golf 2.0 TDI GTD 1.LASTNIK-SL...,2012,199885,diesel,ročni

Volkswagen,Golf 1.6 TDI Bluemotion ,2015,110700,diesel,ročni

Volkswagen,Passat Variant 1.9 TDI Comfor...,2006,265352,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI BMT Co...,2016,146000,diesel,avtomatski

Volkswagen,Touran 2.0 TDI Comfortline DS...,2011,290000,diesel,avtomatski

Volkswagen,Touran 2.0 TDI Highline,2012,196500,diesel,ročni

Volkswagen,Golf ,2007,98500,diesel,ročni

Volkswagen,Tiguan 2.0 TDI 4motion BMT Sp...,2014,78475,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI BMT Hi...,2014,139728,diesel,ročni

Volkswagen,Passat Variant 1.9 Comfortlin...,2004,360000,diesel,ročni

Volkswagen,Passat 1.6 TDI-XENON+LED-KAME...,2014,269000,diesel,ročni

Volkswagen,Golf Variant 1.6 TDI BMT Comf...,2016,124000,diesel,ročni

Volkswagen,Tiguan 2.0 TDI 4motion Sport ...,2009,265164,diesel,ročni

Volkswagen,Passat 4motion 2.0 TDI BMT Hi...,2012,345000,diesel,avtomatski

Volkswagen,Golf 2.0 GTD BMT - SPORT SOUN...,2016,149500,diesel,ročni

Volkswagen,Polo 1.2 Comfortline,2003,213000,bencinski,ročni

Volkswagen,Passat Variant Syncro 1.9 TDI,1998,342000,diesel,ročni

Volkswagen,Tiguan 2.0 TDI BMT Highline. ...,2017,40700,diesel,ročni

Volkswagen,Golf Highline 2.0 TDI KOT NOV,2011,256000,diesel,ročni

Volkswagen,Golf 1.2 TSI BMT Trendline,2014,82000,bencinski,ročni

Volkswagen,Tiguan 2.0 TDI-4X4-1.LASTNIK-...,2014,130000,diesel,avtomatski

Volkswagen,Touran 2.0 TDI Trendline,2004,282000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI BMT Co...,2017,138809,diesel,ročni

Volkswagen,Passat Variant 1.6 TDI BlueMo...,2010,257500,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI DPF Sp...,2009,259000,diesel,avtomatski

Volkswagen,Golf Variant 1.6 TDI BMT Comf...,2016,127500,diesel,ročni

Volkswagen,Golf Variant 1.6 TDI BMT Comf...,2014,160740,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI BMT Hi...,2015,171880,diesel,ročni

Volkswagen,Sharan 1.9 TDI SLO POREKLO-AL...,2003,413521,diesel,ročni

Volkswagen,Passat 1.6 TDI-KAMERA-XENON+L...,2014,249000,diesel,ročni

Volkswagen,Transporter T4 Kombi 2.5 TDI ...,2002,307000,diesel,ročni

Volkswagen,Golf Trendline 1.9 TDI,2007,243000,diesel,ročni

Volkswagen,Golf VI Trendline 1.6 TDI,2009,177000,diesel,ročni

Volkswagen,Golf Variant Trendline 1.6 TD...,2010,276000,diesel,ročni

Volkswagen,Golf Sky 1.6 TDI,2012,119257,diesel,ročni

Volkswagen,CC Volkswagen  4motion 2.0 TD...,2013,125000,diesel,avtomatski

Volkswagen,Passat Variant 2.0 TDI LED BM...,2015,189000,diesel,avtomatski

Volkswagen,Golf ,1980,70000,bencinski,ročni

Volkswagen,Golf 1.6 TDI BMT Highline,2014,76000,diesel,ročni

Volkswagen,Polo 1.4 16V Highline BERI OP...,2002,244455,bencinski,ročni

Volkswagen,Passat Variant 2.0 TDI DPF Sp...,2008,261000,diesel,avtomatski

Volkswagen,Golf Variant 1.6 TDI BMT Tren...,2014,110000,diesel,ročni

Volkswagen,Passat Variant 1.9 TDI Comfor...,2000,280000,diesel,ročni

Volkswagen,Beetle 1.9 TDI,1999,,diesel,ročni

Volkswagen,Polo 1.2 Highline Match - 1. ...,2012,86000,bencinski,ročni

Volkswagen,Touareg 2.5 R5 TDI Tiptronic,2004,30000,diesel,avtomatski

Volkswagen,Golf Comfortline 2.0 TDI DSG,2009,299000,diesel,avtomatski

Volkswagen,Golf Comfortline 1.9 SDI,2002,210000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI BMT Co...,2017,136820,diesel,avtomatski

Volkswagen,Passat Variant 2.0 TDI BMT Co...,2017,153502,diesel,avtomatski

Volkswagen,Passat Variant 2.0 TDI BMT Co...,2016,169873,diesel,avtomatski

Volkswagen,Passat Variant 2.0 TDI BMT Co...,2016,168176,diesel,avtomatski

Volkswagen,Passat Variant 2.0 TDI Comfor...,2006,314798,diesel,ročni

Volkswagen,Golf Trendline 1.6,2006,101000,bencinski,ročni

Volkswagen,Polo 1.2 TDI-1. LASTNIK-HITRI...,2011,148900,diesel,ročni

Volkswagen,Golf Variant Comfortline 1.6 ...,2012,250000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI DPF Hi...,2007,285000,diesel,ročni

Volkswagen,Golf Highline 2.0 TDI,2009,280000,diesel,ročni

Volkswagen,Touran 2.0 TDI,2004,20000,diesel,ročni

Volkswagen,Sharan 2.0 TDI BlueMotion Tec...,2012,164905,diesel,avtomatski

Volkswagen,Touran 2.0 TDI BMT Highline C...,2016,123588,diesel,ročni

Volkswagen,Polo Comfortline 1.6 TDI,2010,240000,diesel,ročni

Volkswagen,Golf 4motion Highline 1.9 TDI,2003,,diesel,ročni

Volkswagen,Beetle 1.9 TDI LEPO OHRANJEN,2002,240000,diesel,ročni

Volkswagen,Golf Variant 1.6 TDI BMT ALLS...,2016,168600,diesel,ročni

Volkswagen,Polo ,2006,245000,diesel,ročni

Volkswagen,Golf Variant 2.0 TDI BMT High...,2017,109400,diesel,avtomatski

Volkswagen,Touran 1.6 TDI BMT Comfortlin...,2016,174000,diesel,avtomatski

Volkswagen,Golf Plus 1.6.  1. lastnik,2005,230000,bencinski,ročni

Volkswagen,Golf 4motion Comfortline 2.0 ...,2009,166000,diesel,ročni

Volkswagen,Golf Variant 2.0 GTD BMT DSG,2015,161000,diesel,avtomatski

Volkswagen,Golf Variant 2.0 TDI BMT Comf...,2015,195000,diesel,ročni

Volkswagen,Passat 1.8 Turbo Comfortline,1998,270000,bencinski,ročni

Volkswagen,Golf 2.0 TDI VARIANT- Lizing ...,2014,193348,diesel,ročni

Volkswagen,Golf Alltrack 4Motion 2.0 TDi...,2016,115702,diesel,avtomatski

Volkswagen,Golf CL D,1996,270000,diesel,ročni

Volkswagen,Passat ,2013,186000,diesel,avtomatski

Volkswagen,Touareg 3.0 V6 TDI DPF Tiptro...,2008,169500,diesel,avtomatski

Volkswagen,Passat Variant 2.0 TDI BMT Hi...,2016,96344,diesel,avtomatski

Volkswagen,Golf Golf 3. 1.4CL,1998,203000,bencinski,ročni

Volkswagen,Golf Variant 1.6 TDI BMT Comf...,2015,141062,diesel,ročni

Volkswagen,Passat 2.0 TDI BMT Highline D...,2015,57800,diesel,avtomatski

Volkswagen,Polo 1.4 Comfortline,2008,163000,bencinski,ročni

Volkswagen,Passat Variant 1.9 TDI Comfor...,2001,308538,diesel,ročni

Volkswagen,Golf 2.0 GTI Performance DSG,2014,116300,bencinski,avtomatski

Volkswagen,Lupo 1.0,1999,170000,bencinski,ročni

Volkswagen,Passat Variant 2.0 TDI Highli...,2007,270000,diesel,ročni

Volkswagen,Passat Variant 4motion 2.0 TD...,2007,270000,diesel,ročni

Volkswagen,Golf .Highline 1.4 TSI DSG,2010,101900,bencinski,avtomatski

Volkswagen,Passat 2.0 TDI BMT Highline,2011,143000,diesel,ročni

Volkswagen,Passat Variant 4Motion 2.0 TD...,2015,111842,diesel,ročni

Volkswagen,Golf 1.6 TDI ODLICEN SLOVENSK...,2013,135000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI BMT Hi...,2016,152769,diesel,avtomatski

Volkswagen,Golf Plus Comfortline 1.9 TDI,2007,177000,diesel,ročni

Volkswagen,Scirocco 1.4 TSI- Lizing tudi...,2009,180143,bencinski,ročni

Volkswagen,Polo Scavcx01,2001,16400,bencinski,ročni

Volkswagen,Touran 2.0 TDI BMT Highline X...,2017,199839,diesel,ročni

Volkswagen,Golf 1.6 TDI BMT Comfortline,2013,115000,diesel,ročni

Volkswagen,Golf Comfortline 1.4 FSI+AVTO...,2004,220000,bencinski,ročni

Volkswagen,Passat 2.0 TDI BMT Comfortlin...,2017,102125,diesel,avtomatski

Volkswagen,Touran 2.0 TDI BMT Highline-N...,2015,141983,diesel,ročni

Volkswagen,Golf Variant 2.0 TDI BMT High...,2013,137675,diesel,ročni

Volkswagen,Passat CC 2.0 TDI DPF DSG BRE...,2008,239000,diesel,avtomatski

Volkswagen,Golf 1.9 TDI,2003,209000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI BMT Hi...,2016,174000,diesel,ročni

Volkswagen,Transporter T5 Kombi  7+1  1....,2008,188000,diesel,ročni

Volkswagen,Passat Alltrack 4motion 2.0 T...,2016,128000,diesel,avtomatski

Volkswagen,Touran 2.0 TDI Highline,2009,360000,diesel,ročni

Volkswagen,Golf 2.0 TDI GTD-ODLIÈEN-BREZ...,2012,198400,diesel,ročni

Volkswagen,Touran 1.6 TDI BlueMotion Tec...,2015,155711,diesel,ročni

Volkswagen,Golf 1.6 TDI BMT Comfortline,2016,140011,diesel,ročni

Volkswagen,Passat 2.0 TDI-BREZ POLOGA-NA...,2012,233000,diesel,ročni

Volkswagen,Touran 2.0 TDI BlueMotion Tec...,2012,157000,diesel,ročni

Volkswagen,Golf 2.0 GTI BMT DSG KEYLESS,2013,89000,bencinski,avtomatski

Volkswagen,Passat Variant 1.6 TDI-NAVI-K...,2015,166000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI DPF Hi...,2010,291000,diesel,avtomatski

Volkswagen,Golf Sportsvan 1.6 TDI BMT Co...,2014,36000,diesel,ročni

Volkswagen,CrossPolo 1.4,2006,260000,bencinski,ročni

Volkswagen,Tiguan 4motion 2.0 TDI BMT Hi...,2016,66000,diesel,avtomatski

Volkswagen,Scirocco 2.0 TSI-ATRAKTIVNA B...,2009,113135,bencinski,ročni

Volkswagen,Golf 2.0 GTD-XENON AROMETI-G...,2014,170071,diesel,ročni

Volkswagen,Touran 2.0 TDI BMT Highline D...,2016,104000,diesel,avtomatski

Volkswagen,Passat Variant 4motion 2.0 TD...,2009,292000,diesel,ročni

Volkswagen,Passat ALLTRACK4MOTION2.0 T...,2015,127756,diesel,avtomatski

Volkswagen,Beetle 1.6 TDI DSG Fender Edi...,2013,84250,diesel,avtomatski

Volkswagen,Passat Variant 1.6 TDI BMT Co...,2013,188000,diesel,ročni

Volkswagen,Polo 1.2 TDI Comfortline-PDC-...,2013,182040,diesel,ročni

Volkswagen,Golf Variant 1.6 TDI BMT Tren...,2014,95000,diesel,ročni

Volkswagen,Touran 1.6 TDI BMT Comfortlin...,2016,168554,diesel,avtomatski

Volkswagen,Tiguan 2.0 TDI BMT Comfortlin...,2016,74970,diesel,ročni

Volkswagen,Golf Trendline 1.9 TDI,2006,236100,diesel,ročni

Volkswagen,Golf 2.0 GTI BMT DSG,2015,58509,bencinski,avtomatski

Volkswagen,Golf 1.6 TDI BMT Comfortline,2017,71000,diesel,ročni

Volkswagen,Golf Variant 2.0 TDI BMT High...,2013,156450,diesel,avtomatski

Volkswagen,Tiguan 2.0 TDI BMT Comfortlin...,2017,88681,diesel,ročni

Volkswagen,Golf Trendline 1.9 TDI,2005,219000,diesel,ročni

Volkswagen,Passat 2.0TDI DSG CR Navi BT ...,2008,,diesel,avtomatski

Volkswagen,Polo ,2003,130000,bencinski,ročni

Volkswagen,Passat Variant 2.0 TDI BMT Co...,2016,151068,diesel,avtomatski

Volkswagen,Golf 2.0 GTD BMT,2013,130000,diesel,ročni

Volkswagen,Amarok 2.0TDI,2014,170000,diesel,ročni

Volkswagen,Touran 1.9 TDI DPF Trendline ...,2009,374700,diesel,avtomatski

Volkswagen,Golf Variant 1.6 TDI BMT Tren...,2013,186000,diesel,ročni

Volkswagen,Golf Comfortline 1.9 TDI odli...,2007,144000,diesel,ročni

Volkswagen,Arteon 2.0 TDI DSG 4M R-Line ...,2018,75000,diesel,avtomatski

Volkswagen,Golf Sportsvan 2.0 TDI BMT Hi...,2015,112920,diesel,avtomatski

Volkswagen,Passat CC 2.0TDI-H-LINE-NAVIG...,2010,249000,diesel,ročni

Volkswagen,Golf Variant 2.0 TDI BMT Comf...,2016,213011,diesel,ročni

Volkswagen,Golf Variant 2.0 TDI DSG R-Li...,2017,95000,diesel,avtomatski

Volkswagen,Touran 1.6 TDI Highline DSG,2011,120000,diesel,avtomatski

Volkswagen,Polo ,2010,134000,bencinski,ročni

Volkswagen,Passat Variant 2.0 TDI BMT Hi...,2016,188947,diesel,avtomatski

Volkswagen,Touran 1.6 TDI BMT Highline L...,2016,134248,diesel,ročni

Volkswagen,Polo 1.4 TDI BMT Comfortline,2014,140000,diesel,ročni

Volkswagen,Golf Variant 1.6 TDI..BREZ PO...,2014,153457,diesel,ročni

Volkswagen,Golf Variant 1.6 TDI BMT Comf...,2015,165342,diesel,ročni

Volkswagen,Golf 1.4 TSI BMT Comfortline ...,2018,54085,bencinski,ročni

Volkswagen,Passat 2.0TDI Comfortline DSG...,2017,130000,diesel,avtomatski

Volkswagen,Golf Basis 1.9 SDI,2002,400000,diesel,ročni

Volkswagen,Golf 2.0 GTD BMT-VIRTUAL-MODE...,2017,125000,diesel,ročni

Volkswagen,Golf Variant Comfortline 1.6 ...,2013,243000,diesel,ročni

Volkswagen,Phaeton 5.0 V10 TDI 4MOTION T...,2005,212000,diesel,avtomatski

Volkswagen,Golf Sportsvan 1.6 TDI BMT R-...,2017,76000,diesel,ročni

Volkswagen,Amarok 2.0 Tdi ,2011,270000,diesel,ročni

Volkswagen,Golf Variant 1.6 TDI BMT Comf...,2013,160000,diesel,ročni

Volkswagen,Golf 2.0 TDI BMT Allstar BIXE...,2016,123669,diesel,avtomatski

Volkswagen,Golf Variant Comfortline 1.6 ...,2011,230000,diesel,ročni

Volkswagen,Passat Alltrack 4motion 2.0 T...,2013,225000,diesel,avtomatski

Volkswagen,Passat Variant 1.6 TDI BMT Co...,2014,145000,diesel,ročni

Volkswagen,Golf 2.0 GTD BMT-LED-ACC-ALU-...,2017,125000,diesel,ročni

Volkswagen,Tiguan 2.0 TSI 4motion Sport ...,2013,62000,bencinski,avtomatski

Volkswagen,Golf 1.6 TDI-115-KM-SLO-R-LIN...,2018,67214,diesel,ročni

Volkswagen,Golf 2.0 GTD BMT-SPORT SOUND-...,2016,160000,diesel,ročni

Volkswagen,Passat Variant 2.0 TDI Highli...,2006,317000,diesel,ročni

Volkswagen,T-Cross life 1.0 TSI,2019,1500,bencinski,ročni

Volkswagen,Polo 1.4 TDI,2003,245000,diesel,ročni

Volkswagen,Golf ,1980,,bencinski,ročni

Volkswagen,Scirocco 2.0 TSI-XENON-LED-PA...,2010,185000,bencinski,ročni

Volkswagen,Golf Variant 2.0 GTD BMT,2015,121000,diesel,ročni

Volkswagen,Tiguan 2.0 TDI 4X4 XENON-PANO...,2012,150990,diesel,ročni

Volkswagen,Golf Variant 1.6 TDI ALLSTAR ...,2016,166000,diesel,avtomatski

Volkswagen,Golf Sportsvan 1.6 TDI BMT Co...,2014,124637,diesel,ročni

Volkswagen,Amarok 2.0 TDI 4X4 - NAVI - O...,2012,212000,diesel,ročni

Volkswagen,Golf 2.0 TDI MATCH  STRENO O...,2012,179600,diesel,ročni

Volkswagen,Polo 1.0 TSI Life,2019,12908,bencinski,ročni

Volkswagen,Passat Alltrack 4motion 2.0 T...,2016,109700,diesel,avtomatski

Volkswagen,Golf 2.0 TDI 4motion BMT Comf...,2017,18606,diesel,ročni

Volkswagen,Golf CL,1994,184212,bencinski,ročni

Volkswagen,Golf Trendline 1.6 TDI 1.LAST...,2012,245300,diesel,ročni
